tem,ttem,num,out,gf,gs,gt,gfor
45.3,42.4,70,1,20.04,20.15,22.25,21.07
45.44,42.4,71,1,20.04,19.89,22.41,21.07
45.29,42.4,72,1,20.19,19.89,22.41,21.07
45.44,42.4,73,1,20.19,19.89,22.41,21.37
45.44,42.4,74,1,20.19,20.08,22.62,21.37
45.44,42.4,75,1,20.36,20.08,22.62,21.37
45.29,42.4,76,1,20.36,20.08,22.62,21.44
45.3,42.4,77,1,20.36,20.17,22.76,21.44
45.31,42.4,78,1,20.45,20.17,22.76,21.44
45.41,42.4,79,1,20.45,20.17,22.76,21.25
45.44,42.4,80,1,20.45,19.92,22.71,21.25
45.44,42.4,81,1,20.55,19.92,22.71,21.25
45.44,42.4,82,1,20.55,19.92,22.71,21.51
45.44,42.4,83,1,20.55,20.11,22.61,21.51
45.44,42.4,84,1,20.6,20.11,22.61,21.51
45.44,41.8,85,2,20.6,20.11,22.61,21.56
45.59,41.8,86,2,20.6,19.78,22.3,21.56
45.44,41.8,87,2,21.27,19.78,22.3,21.56
45.4,41.8,88,2,21.27,19.78,22.3,21.68
45.26,41.8,89,2,21.27,19.79,22.5,21.68
45.29,41.8,90,2,21.01,19.79,22.5,21.68
45.29,41.8,91,2,21.01,19.79,22.5,21.7
45.15,41.8,92,2,21.01,19.84,22.43,21.7
45.29,41.8,93,2,21.11,19.84,22.43,21.7
45.29,41.8,94,2,21.11,19.84,22.43,21.54
45.15,41.8,95,2,21.11,19.78,22.55,21.54
45.29,41.8,96,2,21.17,19.78,22.55,21.54
45.29,42.8,97,2,21.17,19.78,22.55,21.48
45.29,42.8,98,2,21.17,19.93,22.46,21.48
45.29,42.8,99,2,20.86,19.93,22.46,21.48
45.29,43.8,100,2,20.86,19.93,22.46,20.96
45.44,43.8,101,2,20.86,19.99,22.46,20.96
45.41,43.8,102,2,20.66,19.99,22.46,20.96
45.29,43.8,103,2,20.66,19.99,22.46,21.33
45.36,43.8,104,2,20.66,20.04,22.48,21.33
45.42,43.8,105,2,20.63,20.04,22.48,21.33
45.29,43.8,106,2,20.63,20.04,22.48,21.41
45.43,43.8,107,2,20.63,20.06,22.48,21.41
45.29,43.8,108,2,20.56,20.06,22.48,21.41
45.44,43.8,109,2,20.56,20.06,22.48,20.74
45.44,43.8,110,2,20.56,20.05,22.47,20.74
45.44,43.8,111,2,20.52,20.05,22.47,20.74
45.42,43.8,112,2,20.52,20.05,22.47,21.36
45.29,43.8,113,2,20.52,19.99,22.69,21.36
45.31,43.8,114,2,20.47,19.99,22.69,21.36
45.44,44.4,115,1,20.47,19.99,22.69,20.37
45.44,44.4,116,1,20.47,20,22.61,20.37
45.44,44.4,117,1,20.56,20,22.61,20.37
45.44,44.4,118,1,20.56,20,22.61,21.47
45.29,44.4,119,1,20.56,20.04,23.13,21.47
45.29,44.4,120,1,20.57,20.04,23.13,21.47
45.36,44.4,121,1,20.57,20.04,23.13,21.58
45.33,44.4,122,1,20.57,18.52,22.64,21.58
45.44,44.4,123,1,20.55,18.52,22.64,21.58
45.29,45,124,0,20.55,18.52,22.64,21.51
45.29,45,125,0,20.55,19.44,22.59,21.51
45.29,45,126,0,20.52,19.44,22.59,21.51
45.44,45,127,0,20.52,19.44,22.59,21.53
45.31,45,128,0,20.52,19.82,22.64,21.53
45.15,45,129,0,20.52,19.82,22.64,21.53
45.29,45,130,0,20.52,19.82,22.64,21.61
45.29,45,131,0,20.52,20.06,22.62,21.61
45.15,45,132,0,20.53,20.06,22.62,21.61
46.51,45.4,133,-1,20.53,20.06,22.62,21.61
45.59,45.4,134,-1,20.53,19.95,22.57,21.57
46.62,45.4,135,-1,20.5,19.95,22.57,21.57
44.71,45.4,136,-1,20.5,19.95,22.57,21.58
44.56,45.4,137,-1,20.5,20.05,22.59,21.58
45.44,45.4,138,-1,20.39,20.05,22.59,21.58
45.44,44.4,139,-1,20.39,20.05,22.59,21.58
45.15,44.4,140,-1,20.39,20.09,22.54,21.58
45.15,44.4,141,-1,20.38,20.09,22.54,21.58
45,42.4,142,-1,20.38,20.09,22.54,21.6
45.15,42.4,143,-1,20.38,19.88,22.54,21.6
44.97,42.4,0,-1,20.32,19.88,22.54,21.6
45,42.4,1,-1,20.32,19.88,22.54,21.56
44.85,42.4,2,-1,20.32,19.91,22.59,21.56
44.99,42.4,3,-1,20.33,19.91,22.59,21.56
44.85,42.8,4,-2,20.33,19.91,22.59,21.53
44.88,42.8,5,-2,20.33,19.89,22.57,21.53
44.85,42.8,6,-2,20.07,19.89,22.57,21.53
44.85,42.8,7,-2,20.07,19.89,22.57,21.5
44.74,42.8,8,-2,20.07,19.85,22.65,21.5
45,42.8,9,-2,19.94,19.85,22.65,21.5
44.88,42.8,10,-2,19.94,19.85,22.65,21.43
44.85,42.8,11,-2,19.94,19.89,22.61,21.43
44.85,42.8,12,-2,19.82,19.89,22.61,21.43
44.71,42.8,13,-2,19.82,19.89,22.61,21.43
44.85,42.8,14,-2,19.82,19.81,22.59,21.43
45,42.8,15,-2,19.7,19.81,22.59,21.43
44.73,42.8,16,-2,19.7,19.81,22.59,21.41
44.85,42.8,17,-2,19.7,19.78,22.62,21.41
44.71,42.8,18,-2,19.7,19.78,22.62,21.41
44.71,42.8,19,-2,19.7,19.78,22.62,21.41
44.98,42.8,20,-2,19.7,19.75,22.57,21.43
44.71,42.8,21,-2,19.66,19.75,22.57,21.43
44.71,42.8,22,-2,19.66,19.75,22.57,21.36
44.85,42.8,23,-2,19.66,19.81,22.61,21.36
44.85,42.8,24,-2,19.63,19.81,22.61,21.36
46.03,44.8,25,-2,19.63,19.81,22.61,21.37
44.41,44.8,26,-2,19.63,19.72,22.61,21.37
44.29,44.8,27,-2,19.74,19.72,22.61,21.37
48.24,45.8,28,-2,19.74,19.72,22.61,21.4
44.56,45.8,29,-2,19.74,19.74,22.61,21.4
47.65,45.8,30,-2,19.7,19.74,22.61,21.4
45.15,45.8,31,-2,19.7,19.74,22.61,21.33
47.78,45.8,32,-2,19.7,19.69,22.61,21.33
44.85,45.8,33,-2,19.63,19.69,22.61,21.33
47.06,45.8,34,-2,19.63,19.69,22.61,21.31
45.44,45.8,35,-2,19.63,19.62,22.58,21.31
45.88,45.8,36,-2,19.5,19.62,22.58,21.31
45.29,45.8,37,-2,19.5,19.62,22.58,21.3
45.55,45.8,38,-2,19.5,19.64,22.58,21.3
46.87,45.8,39,-2,19.41,19.64,22.58,21.3
45.29,45.8,40,-2,19.41,19.64,22.58,21.29
46.62,45.8,41,-2,19.41,19.64,22.58,21.29
46.03,45.8,42,-2,19.36,19.64,22.58,21.29
45.88,45.8,43,-2,19.36,19.64,22.58,21.36
45.88,45.8,44,-2,19.36,19.66,22.59,21.36
45.88,45.8,45,-2,19.34,19.66,22.59,21.36
46.03,45.8,46,-2,19.34,19.66,22.59,21.31
45.29,45.8,47,-2,19.34,19.65,22.55,21.31
45.88,45.8,48,-2,19.25,19.65,22.55,21.31
46.18,44.8,49,-2,19.25,19.65,22.55,20.95
46.36,44.8,50,-2,19.25,19.69,22.33,20.95
46.32,44.8,51,-2,19.2,19.69,22.33,20.95
46.47,43.8,52,-2,19.2,19.69,22.33,21.37
46.47,43.8,53,-2,19.2,19.61,22.27,21.37
46.44,43.8,54,-2,19.19,19.61,22.27,21.37
46.47,44.6,55,-4,19.19,19.61,22.27,21.11
46.53,44.6,56,-4,19.19,19.6,22.44,21.11
46.32,44.6,57,-4,19.12,19.6,22.44,21.11
46.47,44.6,58,-4,19.12,19.6,22.44,19.39
46.32,44.6,59,-4,19.12,19.62,22.04,19.39
46.18,44.6,60,-4,19.19,19.62,22.04,19.39
45.88,44.2,61,-3,19.19,19.62,22.04,19.22
46.03,44.2,62,-3,19.19,19.6,22.1,19.22
45.88,44.2,63,-3,19.15,19.6,22.1,19.22
45.74,44.6,64,-4,19.15,19.6,22.1,19.4
45.74,44.6,65,-4,19.15,19.72,22.14,19.4
45.74,44.6,66,-4,19.22,19.72,22.14,19.4
45.73,44.6,67,-4,19.22,19.72,22.14,20.88
45.44,44.6,68,-4,19.22,19.76,22.23,20.88
45.44,44.6,69,-4,19.33,19.76,22.23,20.88
45.59,44.6,70,-4,19.33,19.76,22.23,20.04
45.29,44.6,71,-4,19.33,19.39,22.04,20.04
45.44,44.6,72,-4,19.49,19.39,22.04,20.04
45.44,44.6,73,-4,19.49,19.39,22.04,19.06
45.44,44.6,74,-4,19.49,19.66,22.41,19.06
45.44,44.6,75,-4,19.12,19.66,22.41,19.06
45.44,44.6,76,-4,19.12,19.66,22.41,20.93
45.44,44.6,77,-4,19.12,19.71,22.4,20.93
45.44,44.6,78,-4,18.64,19.71,22.4,20.93
45.15,45,79,-5,18.64,19.71,22.4,18.82
45.44,45,80,-5,18.64,19.62,22.34,18.82
45.38,45,81,-5,18.44,19.62,22.34,18.82
45.29,45,82,-5,18.44,19.62,22.34,20.37
45.29,45,83,-5,18.44,19.53,22.43,20.37
45.44,45,84,-5,18.31,19.53,22.43,20.37
45.44,45,85,-5,18.31,19.53,22.43,20.82
45.29,45,86,-5,18.31,19.51,22.4,20.82
45.18,45,87,-5,18.37,19.51,22.4,20.82
45.44,44.6,88,-4,18.37,19.51,22.4,20.8
45.44,44.6,89,-4,18.37,19.68,22.27,20.8
45.43,44.6,90,-4,19.27,19.68,22.27,20.8
45.13,45,91,-5,19.27,19.68,22.27,20.88
45.29,45,92,-5,19.27,19.65,22.05,20.88
45.44,45,93,-5,19.99,19.65,22.05,20.88
45.33,44.6,94,-4,19.99,19.65,22.05,20.9
45.34,44.6,95,-4,19.99,19.68,22.05,20.9
45.32,44.6,96,-4,20.31,19.68,22.05,20.9
46.76,45.6,97,-4,20.31,19.68,22.05,20.92
44.71,45.6,98,-4,20.31,19.53,21.46,20.92
46.91,45.6,99,-4,20.62,19.53,21.46,20.92
46.62,46.6,100,-4,20.62,19.53,21.46,20.82
46.74,46.6,101,-4,20.62,19.55,21.81,20.82
46.87,46.6,102,-4,20.76,19.55,21.81,20.82
46.76,46.6,103,-4,20.76,19.55,21.81,20.8
46.47,46.6,104,-4,20.76,19.45,22.08,20.8
46.91,46.6,105,-4,20.69,19.45,22.08,20.8
46.07,46.6,106,-4,20.69,19.45,22.08,20.85
47.65,46.6,107,-4,20.69,19.53,19.93,20.85
46.47,46.6,108,-4,20.84,19.53,19.93,20.85
48.82,47,109,-5,20.84,19.53,19.93,20.89
46.03,47,110,-5,20.84,19.55,21.46,20.89
48.38,47,111,-5,21.14,19.55,21.46,20.89
46.62,47,112,-5,21.14,19.55,21.46,20.58
48.24,47,113,-5,21.14,19.45,22.03,20.58
46.18,47,114,-5,21.17,19.45,22.03,20.58
48.09,47,115,-5,21.17,19.45,22.03,21.06
46.18,47,116,-5,21.17,19.5,22.43,21.06
47.5,47,117,-5,21.18,19.5,22.43,21.06
47.44,47,118,-5,21.18,19.5,22.43,21.22
47.65,47,119,-5,21.18,19.6,22.4,21.22
47.22,47,120,-5,20.98,19.6,22.4,21.22
46.47,47,121,-5,20.98,19.6,22.4,21.14
48.53,47,122,-5,20.98,19.68,22.4,21.14
46.32,47,123,-5,20.46,19.68,22.4,21.14
48.24,47,124,-5,20.46,19.68,22.4,21.02
47.65,47,125,-5,20.46,19.75,22.47,21.02
47.65,47,126,-5,20.28,19.75,22.47,21.02
50.29,47,127,-5,20.28,19.75,22.47,21
46.18,47,128,-5,20.28,19.72,22.54,21
48.09,47,129,-5,20.16,19.72,22.54,21
46.62,47,130,-5,20.16,19.72,22.54,21.05
47.35,47,131,-5,20.16,19.66,22.5,21.05
48.26,47,132,-5,19.94,19.66,22.5,21.05
46.03,47,133,-5,19.94,19.66,22.5,21.03
48.38,47,134,-5,19.94,19.68,22.47,21.03
46.47,47,135,-5,19.67,19.68,22.47,21.03
47.06,47,136,-5,19.67,19.68,22.47,21.03
46.76,47,137,-5,19.67,19.81,22.57,21.03
46.76,47,138,-5,19.57,19.81,22.57,21.03
46.7,46,139,-5,19.57,19.81,22.57,21
46.62,46,140,-5,19.57,19.65,22.54,21
46.64,46,141,-5,19.47,19.65,22.54,21
46.52,44,142,-5,19.47,19.65,22.54,21.06
46.18,44,143,-5,19.47,19.53,22.52,21.06
46.32,44,0,-5,19.41,19.53,22.52,21.06
46.19,44,1,-5,19.41,19.53,22.52,21.03
46.18,44,2,-5,19.41,19.38,22.48,21.03
46.12,44,3,-5,19.31,19.38,22.48,21.03
46.18,44,4,-5,19.31,19.38,22.48,20.98
46.16,44,5,-5,19.31,19.41,22.51,20.98
46.18,44,6,-5,19.26,19.41,22.51,20.98
46.18,44,7,-5,19.26,19.41,22.51,21
46.18,44,8,-5,19.26,19.27,22.5,21
46.03,44,9,-5,19.63,19.27,22.5,21
46.16,44,10,-5,19.63,19.27,22.5,20.98
46.18,44,11,-5,19.63,19.31,22.52,20.98
46.03,44,12,-5,19.63,19.31,22.52,20.98
46.18,44,13,-5,19.63,19.31,22.52,20.92
46.03,44,14,-5,19.63,19.28,22.52,20.92
46.03,44,15,-5,19.64,19.28,22.52,20.92
46.03,44,16,-5,19.64,19.28,22.52,20.85
46.03,44,17,-5,19.64,19.23,22.46,20.85
46.03,44,18,-5,20.18,19.23,22.46,20.85
46.03,44,19,-5,20.18,19.23,22.46,20.83
46.03,44,20,-5,20.18,19.13,22.43,20.83
46.03,44,21,-5,19.67,19.13,22.43,20.83
46.17,44,22,-5,19.67,19.13,22.43,20.8
46.03,44,23,-5,19.67,19.1,22.38,20.8
46.03,44,24,-5,19.57,19.1,22.38,20.8
47.35,46,25,-5,19.57,19.1,22.38,20.78
45.29,46,26,-5,19.57,19.1,22.33,20.78
47.35,46,27,-5,19.49,19.1,22.33,20.78
48.09,47,28,-5,19.49,19.1,22.33,20.71
46.76,47,29,-5,19.49,19.02,22.33,20.71
48.68,47,30,-5,19.45,19.02,22.33,20.71
46.91,47,31,-5,19.45,19.02,22.33,20.71
47.36,47,32,-5,19.45,19.03,22.3,20.71
47.65,47,33,-5,19.45,19.03,22.3,20.71
46.62,47,34,-5,19.45,19.03,22.3,20.65
48.68,47,35,-5,19.45,18.94,22.3,20.65
46.03,47,36,-5,19.37,18.94,22.3,20.65
48.44,47,37,-5,19.37,18.94,22.3,20.66
46.76,47,38,-5,19.37,18.89,22.27,20.66
46.91,47,39,-5,19.34,18.89,22.27,20.66
47.35,47,40,-5,19.34,18.89,22.27,20.6
46.76,47,41,-5,19.34,18.82,22.24,20.6
48.66,47,42,-5,19.27,18.82,22.24,20.6
47.21,47,43,-5,19.27,18.82,22.24,20.59
46.78,47,44,-5,19.27,18.8,22.24,20.59
46.47,47,45,-5,19.23,18.8,22.24,20.59
47.35,47,46,-5,19.23,18.8,22.24,20.59
47.35,47,47,-5,19.23,18.83,22.14,20.59
46.32,47,48,-5,19.23,18.83,22.14,20.59
47.5,46,49,-5,19.23,18.83,22.14,20.59
47.35,46,50,-5,19.23,18.76,22.15,20.59
47.32,46,51,-5,19.01,18.76,22.15,20.59
47.35,46.9,52,-9,19.01,18.76,22.15,20.54
47.5,46.9,53,-9,19.01,18.69,22.13,20.54
47.5,46.9,54,-9,19.17,18.69,22.13,20.54
47.5,46.9,55,-9,19.17,18.69,22.13,20.48
47.63,46.9,56,-9,19.17,18.8,22.03,20.48
48.02,46.9,57,-9,19.5,18.8,22.03,20.48
47.94,46.2,58,-8,19.5,18.8,22.03,18.91
47.79,46.2,59,-8,19.5,18.72,21.97,18.91
47.5,46.2,60,-8,19.66,18.72,21.97,18.91
48.12,46.2,61,-8,19.66,18.72,21.97,20.07
47.94,46.2,62,-8,19.66,18.82,22.05,20.07
48.09,46.2,63,-8,19.82,18.82,22.05,20.07
48.09,45.8,64,-7,19.82,18.82,22.05,20.69
48.09,45.8,65,-7,19.82,19.5,21.99,20.69
45.29,45.8,66,-7,19.56,19.5,21.99,20.69
48.38,45.4,67,-6,19.56,19.5,21.99,20.31
47.94,45.4,68,-6,19.56,18.87,22.25,20.31
48.09,45.4,69,-6,19.2,18.87,22.25,20.31
48.09,45,70,-5,19.2,18.87,22.25,20.28
48.09,45,71,-5,19.2,18.89,22.28,20.28
48.24,45,72,-5,19.12,18.89,22.28,20.28
48.09,45,73,-5,19.12,18.89,22.28,18.46
48.24,45,74,-5,19.12,16.93,22.31,18.46
48.09,45,75,-5,19.08,16.93,22.31,18.46
47.94,44.6,76,-4,19.08,16.93,22.31,20
47.94,44.6,77,-4,19.08,18.02,22.13,20
47.94,44.6,78,-4,19.08,18.02,22.13,20
47.94,44.6,79,-4,19.08,18.02,22.13,20.15
47.79,44.6,80,-4,19.08,17.76,22.25,20.15
47.74,44.6,81,-4,19.31,17.76,22.25,20.15
47.75,44.6,82,-4,19.31,17.76,22.25,20.21
47.65,44.6,83,-4,19.31,17.44,22.13,20.21
47.79,44.6,84,-4,19.05,17.44,22.13,20.21
47.79,43.8,85,-2,19.05,17.44,22.13,20.31
47.79,43.8,86,-2,19.05,18.18,22.18,20.31
47.79,43.8,87,-2,19.15,18.18,22.18,20.31
47.71,43.8,88,-2,19.15,18.18,22.18,20.14
47.78,43.8,89,-2,19.15,18.11,21.99,20.14
47.79,43.8,90,-2,19.53,18.11,21.99,20.14
47.65,43.8,91,-2,19.53,18.11,21.99,20.24
47.65,43.8,92,-2,19.53,18.22,21.7,20.24
47.65,43.8,93,-2,19.52,18.22,21.7,20.24
47.52,43.8,94,-2,19.52,18.22,21.7,20.42
47.65,43.8,95,-2,19.52,18.33,21.77,20.42
47.6,43.8,96,-2,19.53,18.33,21.77,20.42
47.75,44.8,97,-2,19.53,18.33,21.77,20.42
47.65,44.8,98,-2,19.53,18.32,21.74,20.44
47.79,44.8,99,-2,19.49,18.32,21.74,20.44
47.82,45.4,100,-1,19.49,18.32,21.74,20.38
47.65,45.4,101,-1,19.49,18.19,21.77,20.38
48.09,45.4,102,-1,20.07,18.19,21.77,20.38
47.82,45.8,103,-2,20.07,18.19,21.77,20.27
47.8,45.8,104,-2,20.07,18.22,21.33,20.27
47.79,45.8,105,-2,19.56,18.22,21.33,20.27
47.79,45.8,106,-2,19.56,18.22,21.33,20.29
47.73,45.8,107,-2,19.56,18.08,21.61,20.29
47.79,45.8,108,-2,19.49,18.08,21.61,20.29
47.79,45.8,109,-2,19.49,18.08,21.61,20.28
47.79,45.8,110,-2,19.49,18.22,21.72,20.28
47.81,45.8,111,-2,19.4,18.22,21.72,20.28
47.65,46.2,112,-3,19.4,18.22,21.72,19.84
47.94,46.2,113,-3,19.4,17.89,21.84,19.84
47.65,46.2,114,-3,19.37,17.89,21.84,19.84
47.69,46.6,115,-4,19.37,17.89,21.84,19.84
47.79,46.6,116,-4,19.37,18.12,21.83,19.84
47.65,46.6,117,-4,19.39,18.12,21.83,19.84
47.5,47,118,-5,19.39,18.12,21.83,20.41
47.5,47,119,-5,19.39,17.81,21.83,20.41
47.63,47,120,-5,19.36,17.81,21.83,20.41
47.35,47,121,-5,19.36,17.81,21.83,20.39
47.35,47,122,-5,19.36,18.22,21.83,20.39
47.21,47,123,-5,19.31,18.22,21.83,20.39
46.62,47.4,124,-6,19.31,18.22,21.83,20.39
48.24,47.4,125,-6,19.31,18.31,21.94,20.39
46.76,47.4,126,-6,19.19,18.31,21.94,20.39
48.53,47.4,127,-6,19.19,18.31,21.94,20.38
48.82,47.4,128,-6,19.19,18.39,21.89,20.38
46.91,47.4,129,-6,19.22,18.39,21.89,20.38
47.35,47.4,130,-6,19.22,18.39,21.89,20.37
48.85,47.4,131,-6,19.22,18.45,21.86,20.37
47.5,47.4,132,-6,19.12,18.45,21.86,20.37
46.91,47.4,133,-6,19.12,18.45,21.86,20.37
47.2,47.4,134,-6,19.12,18.05,21.84,20.37
47.35,47.4,135,-6,19.16,18.05,21.84,20.37
47.06,47.8,136,-7,19.16,18.05,21.84,20.38
47.65,47.8,137,-7,19.16,18.29,21.87,20.38
48.97,47.8,138,-7,19.02,18.29,21.87,20.38
48.04,46.8,139,-7,19.02,18.29,21.87,20.29
47.5,46.8,140,-7,19.02,18.73,21.86,20.29
47.65,46.8,141,-7,18.95,18.73,21.86,20.29
47.43,44.8,142,-7,18.95,18.73,21.86,20.25
47.35,44.8,143,-7,18.95,18.18,21.86,20.25
47.35,44.8,0,-7,18.69,18.18,21.86,20.25
47.35,45.2,1,-8,18.69,18.18,21.86,20.27
47.34,45.2,2,-8,18.69,18.01,21.9,20.27
47.21,45.2,3,-8,18.58,18.01,21.9,20.27
46.96,45.2,4,-8,18.58,18.01,21.9,20.18
47.21,45.2,5,-8,18.58,17.97,21.84,20.18
47.06,45.2,6,-8,18.37,17.97,21.84,20.18
47.21,45.9,7,-9,18.37,17.97,21.84,20.17
47.06,45.9,8,-9,18.37,18.05,21.81,20.17
47.21,45.9,9,-9,18.3,18.05,21.81,20.17
47.21,45.9,10,-9,18.3,18.05,21.81,20.15
47.21,45.9,11,-9,18.3,17.98,21.81,20.15
47.06,45.9,12,-9,18.23,17.98,21.81,20.15
47.06,45.9,13,-9,18.23,17.98,21.81,20.11
46.91,45.9,14,-9,18.23,17.95,21.77,20.11
47.06,45.9,15,-9,18.18,17.95,21.77,20.11
47.06,46.6,16,-10,18.18,17.95,21.77,20.05
47.05,46.6,17,-10,18.18,17.87,21.7,20.05
47.26,46.6,18,-10,18.06,17.87,21.7,20.05
47.1,46.6,19,-10,18.06,17.87,21.7,20.01
47.35,46.6,20,-10,18.06,17.88,22.08,20.01
47.06,46.6,21,-10,17.94,17.88,22.08,20.01
47.22,46.6,22,-10,17.94,17.88,22.08,19.98
47.21,46.6,23,-10,17.94,17.73,21.72,19.98
47.21,46.6,24,-10,17.87,17.73,21.72,19.98
50.15,48.6,25,-10,17.87,17.73,21.72,20
47.59,48.6,26,-10,17.87,17.78,21.6,20
50.88,48.6,27,-10,17.78,17.78,21.6,20
50.44,49.6,28,-10,17.78,17.78,21.6,19.9
50.44,49.6,29,-10,17.78,17.74,21.54,19.9
47.79,49.6,30,-10,17.92,17.74,21.54,19.9
51.91,49.6,31,-10,17.92,17.74,21.54,19.91
47.79,49.6,32,-10,17.92,17.66,21.47,19.91
52.2,49.6,33,-10,18.03,17.66,21.47,19.91
47.94,49.6,34,-10,18.03,17.66,21.47,19.9
52.06,49.6,35,-10,18.03,17.67,21.5,19.9
48.38,49.6,36,-10,18.1,17.67,21.5,19.9
51.03,49.6,37,-10,18.1,17.67,21.5,19.93
49.93,49.6,38,-10,18.1,17.63,21.45,19.93
49.41,49.6,39,-10,18.08,17.63,21.45,19.93
51.18,49.6,40,-10,18.08,17.63,21.45,19.9
48.53,49.6,41,-10,18.08,17.61,21.42,19.9
51.03,49.6,42,-10,18.69,17.61,21.42,19.9
49.7,49.6,43,-10,18.69,17.61,21.42,19.87
49.41,49.6,44,-10,18.69,17.57,21.4,19.87
48.68,49.6,45,-10,18.18,17.57,21.4,19.87
50.15,49.6,46,-10,18.18,17.57,21.4,19.86
48.97,49.6,47,-10,18.18,17.51,21.3,19.86
50.34,49.6,48,-10,18.16,17.51,21.3,19.86
49.25,48.6,49,-10,18.16,17.51,21.3,19.83
49.12,48.6,50,-10,18.16,17.5,21.09,19.83
49.09,48.6,51,-10,18.11,17.5,21.09,19.83
48.97,48.3,52,-11,18.11,17.5,21.09,19.73
48.68,48.3,53,-11,18.11,17.47,21.29,19.73
48.49,48.3,54,-11,18.07,17.47,21.29,19.73
48.22,48.3,55,-11,18.07,17.47,21.29,19.76
48.24,48.3,56,-11,18.07,17.44,21.05,19.76
48.24,48.3,57,-11,18.08,17.44,21.05,19.76
48.24,48.3,58,-11,18.08,17.44,21.05,19.62
48.09,48.3,59,-11,18.08,17.5,21.77,19.62
48.38,48.3,60,-11,18.08,17.5,21.77,19.62
48.38,47.6,61,-10,18.08,17.5,21.77,18.48
48.38,47.6,62,-10,18.08,17.43,21.32,18.48
48.38,47.6,63,-10,18.08,17.43,21.32,18.48
48.38,46.9,64,-9,18.08,17.43,21.32,19.19
48.38,46.9,65,-9,18.08,17.51,21.25,19.19
48.09,46.9,66,-9,18.07,17.51,21.25,19.19
48.16,46.2,67,-8,18.07,17.51,21.25,19.43
48.24,46.2,68,-8,18.07,17.41,21.45,19.43
47.94,46.2,69,-8,18.07,17.41,21.45,19.43
48.09,46.2,70,-8,18.07,17.41,21.45,19.46
47.8,46.2,71,-8,18.07,17.6,21.46,19.46
47.94,46.2,72,-8,18.06,17.6,21.46,19.46
48.09,45.8,73,-7,18.06,17.6,21.46,19.5
48.01,45.8,74,-7,18.06,17.47,21.49,19.5
47.79,45.8,75,-7,18.1,17.47,21.49,19.5
47.94,45.4,76,-6,18.1,17.47,21.49,19.4
47.85,45.4,77,-6,18.1,17.22,21.33,19.4
47.97,45.4,78,-6,18.1,17.22,21.33,19.4
48.09,45.4,79,-6,18.1,17.22,21.33,19.4
48.09,45.4,80,-6,18.1,17.29,21.36,19.29
47.65,45.4,81,-6,18.16,17.29,21.36,19.29
47.94,45,82,-5,18.16,17.29,21.36,19.33
48.09,45,83,-5,18.16,17.29,21.57,19.33
48.09,45,84,-5,18.82,17.29,21.57,19.33
47.94,45,85,-5,18.82,17.29,21.57,19.27
47.94,45,86,-5,18.82,17.51,21.59,19.27
47.81,45,87,-5,19.45,17.51,21.59,19.27
48.09,45,88,-5,19.45,17.51,21.59,19.25
48.24,45,89,-5,19.45,17.47,21.47,19.25
48.09,45,90,-5,19.58,17.47,21.47,19.25
48.09,44.2,91,-3,19.58,17.47,21.47,19.4
48.09,44.2,92,-3,19.58,17.51,21.57,19.4
47.79,44.2,93,-3,19.68,17.51,21.57,19.4
47.79,44.2,94,-3,19.68,17.51,21.57,19.42
47.7,44.2,95,-3,19.68,17.6,21.54,19.42
47.94,44.2,96,-3,19.85,17.6,21.54,19.42
47.65,45.2,97,-3,19.85,17.6,21.54,19.49
47.79,45.2,98,-3,19.85,16.24,21.43,19.49
47.79,45.2,99,-3,19.97,16.24,21.43,19.49
47.93,46.2,100,-3,19.97,16.24,21.43,19.52
47.65,46.2,101,-3,19.97,17.29,21.57,19.52
47.65,46.2,102,-3,20.01,17.29,21.57,19.52
47.79,45.8,103,-2,20.01,17.29,21.57,19.45
47.94,45.8,104,-2,20.01,17.38,21.57,19.45
48.07,45.8,105,-2,20.05,17.38,21.57,19.45
47.94,45.4,106,-1,20.05,17.38,21.57,19.46
48.08,45.4,107,-1,20.05,17.56,21.53,19.46
48.09,45.4,108,-1,20.29,17.56,21.53,19.46
47.94,45.4,109,-1,20.29,17.56,21.53,19.45
47.94,45.4,110,-1,20.29,17.48,21.37,19.45
48.09,45.4,111,-1,20.25,17.48,21.37,19.45
48.05,45.8,112,-2,20.25,17.48,21.37,18.62
47.94,45.8,113,-2,20.25,17.4,21.42,18.62
47.94,45.8,114,-2,19.88,17.4,21.42,18.62
48.09,45.4,115,-1,19.88,17.4,21.42,18.4
48.09,45.4,116,-1,19.88,17.47,21.42,18.4
48.09,45.4,117,-1,19.58,17.47,21.42,18.4
48.09,45.4,118,-1,19.58,17.47,21.42,19.42
47.97,45.4,119,-1,19.58,17.47,21.4,19.42
47.94,45.4,120,-1,19.43,17.64,21.4,19.42
47.5,46.2,121,-3,19.43,17.64,21.4,19.72
47.5,46.2,122,-3,19.43,17.64,21.33,19.72
47.5,46.2,123,-3,19.29,17.66,21.33,19.72
47.5,47.4,124,-6,19.29,17.66,21.33,19.73
47.35,47.4,125,-6,19.29,17.66,21.37,19.73
47.79,47.4,126,-6,19.26,17.63,21.37,19.73
46.91,47.4,127,-6,19.26,17.63,21.37,19.64
47.79,47.4,128,-6,19.26,17.63,21.4,19.64
48.82,47.4,129,-6,19.15,17.54,21.4,19.64
47.06,47.8,130,-7,19.15,17.54,21.4,19.66
47.5,47.8,131,-7,19.15,17.54,21.21,19.66
